"web_x","web_y","popdens"
-8990823.1848889,4999539.20909658,68
-8970823.1848889,4999539.20909658,83
-8950823.1848889,4999539.20909658,238
-8930823.1848889,4999539.20909658,238
-8910823.1848889,4999539.20909658,53
-8890823.1848889,4999539.20909658,91
-8870823.1848889,4999539.20909658,45
-8850823.1848889,4999539.20909658,27
-8830823.1848889,4999539.20909658,27
-8810823.1848889,4999539.20909658,21
-8790823.1848889,4999539.20909658,20
-8770823.1848889,4999539.20909658,9
-8750823.1848889,4999539.20909658,9
-8730823.1848889,4999539.20909658,15
-8710823.1848889,4999539.20909658,35
-8690823.1848889,4999539.20909658,15
-8670823.1848889,4999539.20909658,88
-8650823.1848889,4999539.20909658,88
-8630823.1848889,4999539.20909658,24
-8610823.1848889,4999539.20909658,14
-8590823.1848889,4999539.20909658,32
-8570823.1848889,4999539.20909658,70
-8550823.1848889,4999539.20909658,70
-8530823.1848889,4999539.20909658,42
-8510823.1848889,4999539.20909658,16
-8490823.1848889,4999539.20909658,49
-8470823.1848889,4999539.20909658,49
-8450823.1848889,4999539.20909658,51
-8430823.1848889,4999539.20909658,122
-8410823.1848889,4999539.20909658,56
-8390823.1848889,4999539.20909658,261
-8370823.1848889,4999539.20909658,261
-8350823.1848889,4999539.20909658,82
-8330823.1848889,4999539.20909658,278
-8310823.1848889,4999539.20909658,413
-8290823.1848889,4999539.20909658,622
-8270823.1848889,4999539.20909658,622
-8250823.1848889,4999539.20909658,3964
-8230823.1848889,4999539.20909658,23516
-8210823.1848889,4999539.20909658,1125
-10110823.1848889,5019539.20909658,8
-10090823.1848889,5019539.20909658,9
-10070823.1848889,5019539.20909658,9
-10050823.1848889,5019539.20909658,9
-10030823.1848889,5019539.20909658,7
-10010823.1848889,5019539.20909658,9
-9990823.1848889,5019539.20909658,7
-9970823.1848889,5019539.20909658,7
-9950823.1848889,5019539.20909658,6
-9930823.1848889,5019539.20909658,10
-9910823.1848889,5019539.20909658,8
-9890823.1848889,5019539.20909658,13
-9870823.1848889,5019539.20909658,13
-9850823.1848889,5019539.20909658,11
-9830823.1848889,5019539.20909658,17
-9810823.1848889,5019539.20909658,18
-9790823.1848889,5019539.20909658,554
-9770823.1848889,5019539.20909658,554
-9750823.1848889,5019539.20909658,27
-9730823.1848889,5019539.20909658,20
-9710823.1848889,5019539.20909658,18
-9690823.1848889,5019539.20909658,12
-9670823.1848889,5019539.20909658,12
-9650823.1848889,5019539.20909658,10
-9630823.1848889,5019539.20909658,10
-9610823.1848889,5019539.20909658,30
-9590823.1848889,5019539.20909658,30
-9570823.1848889,5019539.20909658,21
-9550823.1848889,5019539.20909658,20
-9530823.1848889,5019539.20909658,28
-9510823.1848889,5019539.20909658,23
-9490823.1848889,5019539.20909658,23
-9470823.1848889,5019539.20909658,1385
-9450823.1848889,5019539.20909658,25
-9430823.1848889,5019539.20909658,15
-9410823.1848889,5019539.20909658,15
-9390823.1848889,5019539.20909658,15
-9370823.1848889,5019539.20909658,18
-9350823.1848889,5019539.20909658,26
-9330823.1848889,5019539.20909658,20
-9310823.1848889,5019539.20909658,20
-9290823.1848889,5019539.20909658,25
-9270823.1848889,5019539.20909658,37
-9250823.1848889,5019539.20909658,16
-9230823.1848889,5019539.20909658,30
-9210823.1848889,5019539.20909658,30
-9190823.1848889,5019539.20909658,22
-9170823.1848889,5019539.20909658,33
-9150823.1848889,5019539.20909658,26
-9130823.1848889,5019539.20909658,118
-9110823.1848889,5019539.20909658,118
-9090823.1848889,5019539.20909658,161
-9070823.1848889,5019539.20909658,1131
-9050823.1848889,5019539.20909658,93
-9030823.1848889,5019539.20909658,93
-9010823.1848889,5019539.20909658,41
-8990823.1848889,5019539.20909658,351
-8970823.1848889,5019539.20909658,220
-8950823.1848889,5019539.20909658,130
-8930823.1848889,5019539.20909658,130
-8910823.1848889,5019539.20909658,45
-8890823.1848889,5019539.20909658,18
-8870823.1848889,5019539.20909658,20
-8850823.1848889,5019539.20909658,22
-8830823.1848889,5019539.20909658,22
-8810823.1848889,5019539.20909658,16
-8790823.1848889,5019539.20909658,29
-8770823.1848889,5019539.20909658,82
-8750823.1848889,5019539.20909658,82
-8730823.1848889,5019539.20909658,27
-8710823.1848889,5019539.20909658,8
-8690823.1848889,5019539.20909658,7
-8670823.1848889,5019539.20909658,17
-8650823.1848889,5019539.20909658,17
-8630823.1848889,5019539.20909658,16
-8610823.1848889,5019539.20909658,24
-8590823.1848889,5019539.20909658,27
-8570823.1848889,5019539.20909658,45
-8550823.1848889,5019539.20909658,45
-8530823.1848889,5019539.20909658,26
-8510823.1848889,5019539.20909658,46
-8490823.1848889,5019539.20909658,85
-8470823.1848889,5019539.20909658,85
-8450823.1848889,5019539.20909658,49
-8430823.1848889,5019539.20909658,22
-8410823.1848889,5019539.20909658,35
-8390823.1848889,5019539.20909658,64
-8370823.1848889,5019539.20909658,64
-8350823.1848889,5019539.20909658,46
-8330823.1848889,5019539.20909658,61
-8310823.1848889,5019539.20909658,251
-8290823.1848889,5019539.20909658,152
-8270823.1848889,5019539.20909658,152
-8250823.1848889,5019539.20909658,948
-8230823.1848889,5019539.20909658,914
-8210823.1848889,5019539.20909658,195
-8190823.1848889,5019539.20909658,195
-10130823.1848889,5039539.20909658,14
-10110823.1848889,5039539.20909658,8
-10090823.1848889,5039539.20909658,9
-10070823.1848889,5039539.20909658,9
-10050823.1848889,5039539.20909658,9
-10030823.1848889,5039539.20909658,7
-10010823.1848889,5039539.20909658,9
-9990823.1848889,5039539.20909658,7
-9970823.1848889,5039539.20909658,7
-9950823.1848889,5039539.20909658,6
-9930823.1848889,5039539.20909658,10
-9910823.1848889,5039539.20909658,8
-9890823.1848889,5039539.20909658,13
-9870823.1848889,5039539.20909658,13
-9850823.1848889,5039539.20909658,11
-9830823.1848889,5039539.20909658,17
-9810823.1848889,5039539.20909658,18
-9790823.1848889,5039539.20909658,554
-9770823.1848889,5039539.20909658,554
-9750823.1848889,5039539.20909658,27
-9730823.1848889,5039539.20909658,20
-9710823.1848889,5039539.20909658,18
-9690823.1848889,5039539.20909658,12
-9670823.1848889,5039539.20909658,12
-9650823.1848889,5039539.20909658,10
-9630823.1848889,5039539.20909658,10
-9610823.1848889,5039539.20909658,30
-9590823.1848889,5039539.20909658,30
-9570823.1848889,5039539.20909658,21
-9550823.1848889,5039539.20909658,20
-9530823.1848889,5039539.20909658,28
-9510823.1848889,5039539.20909658,23
-9490823.1848889,5039539.20909658,23
-9470823.1848889,5039539.20909658,1385
-9450823.1848889,5039539.20909658,25
-9430823.1848889,5039539.20909658,15
-9410823.1848889,5039539.20909658,15
-9390823.1848889,5039539.20909658,15
-9370823.1848889,5039539.20909658,18
-9350823.1848889,5039539.20909658,26
-9330823.1848889,5039539.20909658,20
-9310823.1848889,5039539.20909658,20
-9290823.1848889,5039539.20909658,25
-9270823.1848889,5039539.20909658,37
-9250823.1848889,5039539.20909658,16
-9230823.1848889,5039539.20909658,30
-9210823.1848889,5039539.20909658,30
-9190823.1848889,5039539.20909658,22
-9170823.1848889,5039539.20909658,33
-9150823.1848889,5039539.20909658,26
-9130823.1848889,5039539.20909658,118
-9110823.1848889,5039539.20909658,118
-9090823.1848889,5039539.20909658,161
-9070823.1848889,5039539.20909658,1131
-9050823.1848889,5039539.20909658,93
-9030823.1848889,5039539.20909658,93
-9010823.1848889,5039539.20909658,41
-8990823.1848889,5039539.20909658,351
-8970823.1848889,5039539.20909658,220
-8950823.1848889,5039539.20909658,130
-8930823.1848889,5039539.20909658,130
-8910823.1848889,5039539.20909658,45
-8890823.1848889,5039539.20909658,18
-8870823.1848889,5039539.20909658,20
-8850823.1848889,5039539.20909658,22
-8830823.1848889,5039539.20909658,22
-8810823.1848889,5039539.20909658,16
-8790823.1848889,5039539.20909658,29
-8770823.1848889,5039539.20909658,82
-8750823.1848889,5039539.20909658,82
-8730823.1848889,5039539.20909658,27
-8710823.1848889,5039539.20909658,8
-8690823.1848889,5039539.20909658,7
-8670823.1848889,5039539.20909658,17
-8650823.1848889,5039539.20909658,17
-8630823.1848889,5039539.20909658,16
-8610823.1848889,5039539.20909658,24
-8590823.1848889,5039539.20909658,27
-8570823.1848889,5039539.20909658,45
-8550823.1848889,5039539.20909658,45
-8530823.1848889,5039539.20909658,26
-8510823.1848889,5039539.20909658,46
-8490823.1848889,5039539.20909658,85
-8470823.1848889,5039539.20909658,85
-8450823.1848889,5039539.20909658,49
-8430823.1848889,5039539.20909658,22
-8410823.1848889,5039539.20909658,35
-8390823.1848889,5039539.20909658,64
-8370823.1848889,5039539.20909658,64
-8350823.1848889,5039539.20909658,46
-8330823.1848889,5039539.20909658,61
-8310823.1848889,5039539.20909658,251
-8290823.1848889,5039539.20909658,152
-8270823.1848889,5039539.20909658,152
-8250823.1848889,5039539.20909658,948
-8230823.1848889,5039539.20909658,914
-8210823.1848889,5039539.20909658,195
-8190823.1848889,5039539.20909658,195
-8170823.1848889,5039539.20909658,782
-10130823.1848889,5059539.20909658,8
-10110823.1848889,5059539.20909658,9
-10090823.1848889,5059539.20909658,15
-10070823.1848889,5059539.20909658,26
-10050823.1848889,5059539.20909658,26
-10030823.1848889,5059539.20909658,7
-10010823.1848889,5059539.20909658,6
-9990823.1848889,5059539.20909658,10
-9970823.1848889,5059539.20909658,10
-9950823.1848889,5059539.20909658,10
-9930823.1848889,5059539.20909658,107
-9910823.1848889,5059539.20909658,12
-9890823.1848889,5059539.20909658,10
-9870823.1848889,5059539.20909658,10
-9850823.1848889,5059539.20909658,23
-9830823.1848889,5059539.20909658,53
-9810823.1848889,5059539.20909658,17
-9790823.1848889,5059539.20909658,31
-9770823.1848889,5059539.20909658,31
-9750823.1848889,5059539.20909658,35
-9730823.1848889,5059539.20909658,35
-9710823.1848889,5059539.20909658,57
-9690823.1848889,5059539.20909658,21
-9670823.1848889,5059539.20909658,21
-9650823.1848889,5059539.20909658,20
-9630823.1848889,5059539.20909658,22
-9610823.1848889,5059539.20909658,57
-9590823.1848889,5059539.20909658,57
-9570823.1848889,5059539.20909658,22
-9550823.1848889,5059539.20909658,54
-9530823.1848889,5059539.20909658,24
-9510823.1848889,5059539.20909658,27
-9490823.1848889,5059539.20909658,27
-9470823.1848889,5059539.20909658,49
-9450823.1848889,5059539.20909658,21
-9430823.1848889,5059539.20909658,16
-9410823.1848889,5059539.20909658,16
-9390823.1848889,5059539.20909658,16
-9370823.1848889,5059539.20909658,22
-9350823.1848889,5059539.20909658,16
-9330823.1848889,5059539.20909658,19
-9310823.1848889,5059539.20909658,19
-9290823.1848889,5059539.20909658,44
-9270823.1848889,5059539.20909658,24
-9250823.1848889,5059539.20909658,96
-9230823.1848889,5059539.20909658,37
-9210823.1848889,5059539.20909658,37
-9190823.1848889,5059539.20909658,29
-9170823.1848889,5059539.20909658,38
-9150823.1848889,5059539.20909658,129
-9130823.1848889,5059539.20909658,125
-9110823.1848889,5059539.20909658,125
-9090823.1848889,5059539.20909658,336
-9070823.1848889,5059539.20909658,272
-9050823.1848889,5059539.20909658,82
-9030823.1848889,5059539.20909658,82
-9010823.1848889,5059539.20909658,61
-8990823.1848889,5059539.20909658,87
-8970823.1848889,5059539.20909658,32
-8950823.1848889,5059539.20909658,49
-8930823.1848889,5059539.20909658,49
-8910823.1848889,5059539.20909658,22
-8890823.1848889,5059539.20909658,17
-8870823.1848889,5059539.20909658,25
-8850823.1848889,5059539.20909658,22
-8830823.1848889,5059539.20909658,22
-8810823.1848889,5059539.20909658,11
-8790823.1848889,5059539.20909658,11
-8770823.1848889,5059539.20909658,16
-8750823.1848889,5059539.20909658,16
-8730823.1848889,5059539.20909658,5
-8710823.1848889,5059539.20909658,5
-8690823.1848889,5059539.20909658,4
-8670823.1848889,5059539.20909658,4
-8650823.1848889,5059539.20909658,4
-8630823.1848889,5059539.20909658,9
-8610823.1848889,5059539.20909658,2
-8590823.1848889,5059539.20909658,32
-8570823.1848889,5059539.20909658,14
-8550823.1848889,5059539.20909658,14
-8530823.1848889,5059539.20909658,14
-8510823.1848889,5059539.20909658,4
-8490823.1848889,5059539.20909658,22
-8470823.1848889,5059539.20909658,22
-8450823.1848889,5059539.20909658,179
-8430823.1848889,5059539.20909658,317
-8410823.1848889,5059539.20909658,26
-8390823.1848889,5059539.20909658,11
-8370823.1848889,5059539.20909658,11
-8350823.1848889,5059539.20909658,14
-8330823.1848889,5059539.20909658,46
-8310823.1848889,5059539.20909658,45
-8290823.1848889,5059539.20909658,73
-8270823.1848889,5059539.20909658,73
-8250823.1848889,5059539.20909658,323
-8230823.1848889,5059539.20909658,466
-8210823.1848889,5059539.20909658,159
-8190823.1848889,5059539.20909658,159
-8170823.1848889,5059539.20909658,186
-8150823.1848889,5059539.20909658,358
-8130823.1848889,5059539.20909658,233
-8110823.1848889,5059539.20909658,294
-8090823.1848889,5059539.20909658,294
-8070823.1848889,5059539.20909658,198
-8050823.1848889,5059539.20909658,95
-8030823.1848889,5059539.20909658,682
-10090823.1848889,5079539.20909658,1190
-10070823.1848889,5079539.20909658,120
-10050823.1848889,5079539.20909658,120
-10030823.1848889,5079539.20909658,10
-10010823.1848889,5079539.20909658,6
-9990823.1848889,5079539.20909658,7
-9970823.1848889,5079539.20909658,7
-9950823.1848889,5079539.20909658,9
-9930823.1848889,5079539.20909658,9
-9910823.1848889,5079539.20909658,11
-9890823.1848889,5079539.20909658,30
-9870823.1848889,5079539.20909658,30
-9850823.1848889,5079539.20909658,21
-9830823.1848889,5079539.20909658,13
-9810823.1848889,5079539.20909658,1175
-9790823.1848889,5079539.20909658,389
-9770823.1848889,5079539.20909658,389
-9750823.1848889,5079539.20909658,1068
-9730823.1848889,5079539.20909658,633
-9710823.1848889,5079539.20909658,499
-9690823.1848889,5079539.20909658,48
-9670823.1848889,5079539.20909658,48
-9650823.1848889,5079539.20909658,62
-9630823.1848889,5079539.20909658,32
-9610823.1848889,5079539.20909658,54
-9590823.1848889,5079539.20909658,54
-9570823.1848889,5079539.20909658,42
-9550823.1848889,5079539.20909658,189
-9530823.1848889,5079539.20909658,30
-9510823.1848889,5079539.20909658,43
-9490823.1848889,5079539.20909658,43
-9470823.1848889,5079539.20909658,30
-9450823.1848889,5079539.20909658,23
-9430823.1848889,5079539.20909658,29
-9410823.1848889,5079539.20909658,25
-9390823.1848889,5079539.20909658,25
-9370823.1848889,5079539.20909658,43
-9350823.1848889,5079539.20909658,91
-9330823.1848889,5079539.20909658,99
-9310823.1848889,5079539.20909658,99
-9290823.1848889,5079539.20909658,109
-9270823.1848889,5079539.20909658,40
-9250823.1848889,5079539.20909658,20
-9230823.1848889,5079539.20909658,45
-9210823.1848889,5079539.20909658,45
-9190823.1848889,5079539.20909658,12
-9070823.1848889,5079539.20909658,682
-9050823.1848889,5079539.20909658,93
-9030823.1848889,5079539.20909658,93
-9010823.1848889,5079539.20909658,37
-8990823.1848889,5079539.20909658,22
-8970823.1848889,5079539.20909658,18
-8950823.1848889,5079539.20909658,21
-8930823.1848889,5079539.20909658,21
-8910823.1848889,5079539.20909658,30
-8890823.1848889,5079539.20909658,20
-8870823.1848889,5079539.20909658,18
-8850823.1848889,5079539.20909658,5
-8830823.1848889,5079539.20909658,5
-8810823.1848889,5079539.20909658,4
-8790823.1848889,5079539.20909658,7
-8770823.1848889,5079539.20909658,5
-8750823.1848889,5079539.20909658,5
-8730823.1848889,5079539.20909658,10
-8710823.1848889,5079539.20909658,4
-8690823.1848889,5079539.20909658,3
-8670823.1848889,5079539.20909658,4
-8650823.1848889,5079539.20909658,4
-8630823.1848889,5079539.20909658,4
-8610823.1848889,5079539.20909658,5
-8590823.1848889,5079539.20909658,4
-8570823.1848889,5079539.20909658,4
-8550823.1848889,5079539.20909658,4
-8530823.1848889,5079539.20909658,5
-8510823.1848889,5079539.20909658,10
-8490823.1848889,5079539.20909658,13
-8470823.1848889,5079539.20909658,13
-8450823.1848889,5079539.20909658,41
-8430823.1848889,5079539.20909658,72
-8410823.1848889,5079539.20909658,266
-8390823.1848889,5079539.20909658,97
-8370823.1848889,5079539.20909658,97
-8350823.1848889,5079539.20909658,18
-8330823.1848889,5079539.20909658,16
-8310823.1848889,5079539.20909658,14
-8290823.1848889,5079539.20909658,62
-8270823.1848889,5079539.20909658,62
-8250823.1848889,5079539.20909658,78
-8230823.1848889,5079539.20909658,350
-8210823.1848889,5079539.20909658,74
-8190823.1848889,5079539.20909658,74
-8170823.1848889,5079539.20909658,109
-8150823.1848889,5079539.20909658,111
-8130823.1848889,5079539.20909658,1719
-8110823.1848889,5079539.20909658,648
-8090823.1848889,5079539.20909658,648
-8070823.1848889,5079539.20909658,104
-8050823.1848889,5079539.20909658,109
-8030823.1848889,5079539.20909658,350
-8010823.1848889,5079539.20909658,26
-7990823.1848889,5079539.20909658,26
-7970823.1848889,5079539.20909658,50
-10050823.1848889,5099539.20909658,120
