"web_x","web_y"
1660435.62804833,978724.143733416
1660580.02753107,978599.639449415
1660655.30690586,978474.812645937
1660729.63068877,978351.597568685
1661081.70855758,978280.80821536
1661354.47294405,978272.001875214
1661680.00629265,978280.920966041
1661765.90198216,978294.242311358
1661908.81372219,978316.480368741
1662304.84777433,978289.950146668
1662371.20693787,978334.424315161
1662542.36049057,978449.369845572
1662797.60393464,978670.881925754
1663061.55577678,978662.075424649
1663510.35918474,978609.011503392
1663588.92935559,978556.911176265
1663933.25782122,978328.529886628
1664002.48441582,978293.617670025
1664023.18868855,978283.197722163
1664113.12048208,978132.375457561
1664180.75513572,978019.044270134
1664330.67550404,977920.968198079
1664480.70231346,977792.599123645
1664653.2400048,977468.077720543
1664810.69928189,977317.151565218
1665080.70357128,977256.783094091
1665223.19153744,977173.747700189
1665403.16004182,977015.303347024
1665448.49695254,977008.21397862
1665643.11652656,976977.60080034
1665778.48992581,976988.451492886
1666018.02121028,977007.789352293
1666280.48685779,976970.087011551
1666443.89110956,976915.303957893
1666573.00064198,976872.014654032
1666970.41660555,976660.722754779
1667352.86225046,976404.100849754
1667378.87552497,976366.611789896
1667457.87093446,976253.178049899
1667567.12590419,976185.182952583
1667628.81408399,976146.835055804
1667678.71702831,976083.136339971
1667787.86644773,975943.708458405
1668020.28594319,975739.938987719
1668132.83426024,975453.136183971
1668273.09327974,975286.212070177
1668380.22526351,975158.709991892
1668411.97519265,974756.224316383
1668350.39553529,974525.926627683
1668440.22287382,974177.583905518
1668440.22550961,973875.645558572
1668350.40365511,973595.835458998
1668121.70501428,973259.312847999
1667930.48562513,972994.543418109
1667910.52491127,972966.938749698
1667953.20890487,972791.860473622
1668005.4490161,972577.578542795
1668068.73043774,972468.773471875
1668077.75547322,972453.199224784
1667875.3866044,972311.525032979
1667778.87401817,972225.167618847
1667637.87433269,972098.961517739
1667728.0192316,971860.516722562
1667629.06656804,971549.78674882
1667532.23732639,971248.61822142
1667417.88931473,970929.837224604
1667592.54758287,970939.397833151
1667743.42259855,970947.561965243
1667871.3635667,970976.992154815
1668051.43649871,971018.344830817
1668303.28458723,970983.869907382
1668438.5520689,970965.289971661
1668940.01835201,970921.04341419
1669510.07342707,970928.351994469
1669626.33535826,970929.856692512
1670022.26279067,970956.389287121
1670329.64148031,970816.228283914
1670585.31259845,970699.588905357
1670639.14372103,970670.9123428
1670884.40978405,970540.095908122
1671102.81214855,970564.586010116
1671280.33706578,970584.45737795
1671511.2686505,970547.404917507
1671667.45272453,970522.381102084
1672045.75614202,970424.968917827
1672459.31083547,970203.506148575
1672528.11341274,970089.874100616
1672679.20302228,969840.378719289
1672795.46573669,969751.987588447
1673011.42771048,969587.771748846
1673172.07177251,969490.789406982
1673229.51287337,969460.073066019
1673281.22048132,969432.471338925
1673525.42416424,969374.261939147
1673548.14562238,969380.598816083
1673898.20472824,969477.692795041
1674191.24753389,969594.118826908
1674647.48171444,969716.990743624
1674994.56887055,969703.998132117
1675208.0868032,969771.878215699
1675238.77137917,969781.652096972
1675292.38985744,969787.022685306
1675495.82154917,969807.430924383
1675667.40086821,969802.921530885
1675740.02478822,969800.988925811
1675997.0749026,969833.319315009
1676096.13711718,969756.957097391
1676215.47894856,969665.02189653
1676442.48352213,969458.812469516
1676479.00811214,969425.625733647
1676832.36236176,969095.692912561
1676957.96811513,969052.304195454
1677262.90448494,968946.839723279
1677699.81639918,968882.081272283
1678233.2421666,968759.005664367
1678856.49425387,968403.089871385
1679254.86554587,968221.911903823
1679442.47805423,968134.813548924
1679469.76521595,968122.140806756
1679743.16770977,967995.413598319
1680141.53945154,967762.36448389
1680552.75779018,967600.52078555
1680989.67055267,967438.67792865
1681227.3977789,967354.588712394
1681484.34374088,967153.975361898
1681606.34318161,966688.203940582
1681664.10594865,966293.638902724
1681661.24218279,965949.444117107
1681661.13848047,965662.491991492
1681672.71466555,965305.308138862
1681777.29980874,965018.361280837
1682004.09232018,964778.239294052
1682317.73738409,964403.775923588
1682701.03391416,963974.763504599
1683201.44281463,963427.846162347
1683787.00338569,962988.106825083
1684542.97725138,962323.082398904
1685075.3441785,961861.877531743
1685405.33840169,961701.022009048
1685863.274879,961422.048722835
1686289.14687266,961089.601528707
1686352.75065251,960532.086896395
1686331.20229348,959920.997445486
1686344.26262723,959830.800622278
1686360.40223849,959717.947482642
1686426.87192482,959256.337225517
1686490.47587824,958677.371667876
1686522.22681564,958147.805210368
1686585.93556602,957729.697487023
1686671.09017209,957493.802779166
1686788.09751527,957240.730333026
1687288.40084877,956618.848149225
1687799.11081955,955825.402043252
1688277.86484283,954699.67647168
1688788.36809062,953241.590739834
1689213.81962885,952405.370194479
1689745.97561814,951772.715229023
1690395.24142469,951322.253121146
1690799.77115587,951107.652695597
1691427.79918309,950978.724486063
1691715.11273541,950603.522727022
1694426.77374984,944685.94896085
1695117.77631314,943056.680475127
1695787.64745561,941727.465084178
1696297.93583909,940548.442225636
1696946.46598071,939187.105446764
1697573.65415267,937911.66904013
1698360.21465397,936250.351704187
1699391.08993215,933935.344042434
1700071.15520491,932434.925571856
1700532.81342355,931470.014862116
1700921.31558434,930657.926699017
1701489.6818116,929469.866981157
1701925.32645124,928577.984884665
1702077.69058729,928266.066467588
1702342.39071439,927648.351876219
1702665.59455451,926894.165940005
1703453.00479499,925170.499022226
1703468.82520019,925135.843973556
1703490.37917503,925088.635901346
1704131.05099953,923867.145208337
1704613.52013121,922825.068584357
1704938.20996029,922123.641303125
1705482.15546372,920973.144390698
1705615.40773589,920696.252869715
1706368.30959964,919132.346965831
1707175.25684904,917300.421261254
1707393.76942493,916833.896815725
1707859.35622023,915840.255670603
1708293.83341568,914874.311170809
1708333.0128104,914787.210925589
1709017.11178852,913371.427007828
1709062.13090555,913274.247009798
1709394.25306813,912557.309687638
1709674.87927076,911955.580304096
1709741.24001499,911809.922233562
1710665.72480955,909778.802856097
1711119.63246298,908759.148260115
1711121.64982923,908754.75093617
1711123.24248733,908751.211626732
1711399.72798726,908130.013470054
1711784.832785,907264.726150773
1711867.22631109,907079.616019998
1713593.34616376,903604.063436611
1713592.0721173,903596.878348524
1713532.51046654,903258.21534383
1713488.13292131,902789.475052985
1713388.35358715,899588.531337784
1713389.94640244,899565.155109167
1713475.00260556,898332.773047959
1713751.27710984,897532.543184895
1714009.39521368,896784.866890603
1714324.74253783,895944.56345867
1714587.53202793,895236.906330855
1715191.89530495,893538.788094528
1717204.70835459,887470.709468689
1719786.41939919,879981.712252188
1720463.29615763,878801.895729877
1723901.40298283,873097.021958151
1724770.4591911,871630.122240228
1724877.80420826,871398.699401588
1725616.26310437,870147.783194413
1725854.84028725,869984.630754131
1729744.4742639,869018.177501055
1734758.5065119,867855.922684471
1734958.75382366,867770.35938146
1735019.80805445,867320.463840465
1735011.52903013,866971.512018441
1735095.94035673,866715.519912295
1735288.12034458,866366.252641978
1735380.07052987,866055.937277679
1735279.6306135,865800.163016671
1734854.61766641,864893.498350794
1734723.17525866,864544.724229265
1734730.71482287,864397.340292799
1734938.50098906,864257.512349027
1735138.64229762,864148.650713577
1735215.40881792,863915.924969581
1735153.2989523,863559.283250699
1735075.79337011,863241.484730591
1735036.72389962,862838.293432919
1734951.67939901,862582.536675947
1734966.75793543,862365.407690029
1735097.46093052,862210.156366886
1735328.3935488,862039.209734086
1735405.15942044,861891.780544124
1735389.55299383,861713.493863929
1735212.13508107,861574.153026123
1735119.44542766,861388.206265009
1735064.98052882,860985.030593022
1735071.99225081,860434.540696906
1735125.50671781,860155.280783348
1735209.70637757,859806.275290194
1735201.74521356,859542.66077978
1735154.8195728,859030.970781629
1735216.19025149,858852.534708138
1735408.47533607,858642.977209821
1735515.92645436,858417.938868637
1735507.96470383,858231.897952967
1735391.91798958,857844.336606055
1735360.70506553,857495.507860892
1735352.42624318,857115.613313053
1735190.29862091,856836.692603111
1735012.77551814,856565.594011027
1734943.02077469,856240.021707138
1734911.70172918,855883.437753024
1734795.97196514,855705.27992561
1734464.59983235,855566.169754391
1734333.36835537,855403.54669157
1734310.0114115,855186.503695809
1734178.6748625,854876.580973607
1733962.82130629,854760.560070304
1733646.95059835,854644.69938051
1733708.32092065,854512.826347045
1733862.27565816,854442.820082007
1734016.33616486,854427.073609591
1734147.1449143,854326.161269351
1734239.3066599,854116.676424489
1734223.48856732,853845.380228197
1734200.02579338,853581.798502397
1734253.54041592,853279.386261228
1734360.78056107,852868.353175565
1734291.23711667,852682.333383649
1733959.6539076,852372.693149546
1733897.75566463,852109.17278733
1733897.22768177,851721.554787199
1733888.94907272,851310.694846861
1733773.11330226,851109.30910659
1733426.13513334,850737.657217621
1733140.63230101,850389.199660733
1733063.44399986,850234.253458817
1732924.4623566,849986.329745382
1732670.17368177,849823.885347294
1732361.84177079,849661.494648191
1732300.04906406,849483.253222224
1732229.97791403,848870.929325967
1732291.24280261,848638.331425967
1732444.98621971,848428.818281258
1732668.06229195,848195.955950124
1732944.43959459,847798.731467761
1732906.00561585,847598.753449966
1732774.77482331,847343.13136097
1732358.1473101,846746.791363706
1732149.83346725,846460.218680463
1731849.35841407,846313.316580875
1731548.67141363,846112.164552617
1731379.00498375,845879.845977227
1731286.2097701,845608.649179864
1731170.58737512,845268.423600538
1731065.3685654,845143.376237039
1731000.60219403,845066.420054451
1730870.96213402,845066.579739835
1730677.19218363,845066.846049528
1730469.19531637,844989.567595798
1730137.82382511,844765.232543234
1729767.80498032,844478.884601109
1729605.78334653,844223.278780622
1729551.63548682,844014.050970507
1729451.19559177,843750.629541108
1729142.75865904,843433.228367951
1728518.66280913,843077.430979973
1728210.33142278,842845.286579475
1727994.3729601,842558.736938306
1727778.52032855,842318.723870684
1727555.12793178,842256.979148697
1727216.32228416,842288.410398104
1727054.51179849,842195.553726859
1726992.71891393,842040.633911792
1726807.4458623,841653.309530831
1726645.42451578,841358.949191554
1726568.13083739,841095.488800173
1726506.1269753,840754.545611856
1725943.9295691,840638.930931628
1725681.89033686,840445.460090404
1725466.03742142,840244.225953064
1725096.44151546,840198.118674958
1724842.25794166,840182.90925482
1724726.63394695,840058.999418969
1724718.77840449,839865.265049868
1724633.83941687,839694.823838609
1724410.23644921,839392.817709872
1724086.5102813,839075.391347208
1724093.94426749,838842.89359829
1724163.06536396,838711.06374696
1724355.3501027,838540.307368711
1724447.61770135,838369.711477643
1724408.75942347,838113.978071793
1724293.13588396,837928.121759022
1724015.70117682,837742.425581607
1723815.24425252,837463.616526972
1723537.91475145,837409.695069886
1723291.48260788,837309.190220979
1723091.02534199,837076.913513092
1722713.46806619,836790.557252985
1722713.2569134,836627.784164087
1722736.08654231,836364.296547661
1722666.43827817,835992.331435793
1722581.49945864,835798.666177452
1722319.46079991,835527.738499495
1721972.80029441,835274.534159847
1721810.88382592,835156.258359013
1721487.36898476,834978.335945738
1721379.28243879,834990.274982893
1721133.16788743,835017.472442306
1720902.13122485,834909.209065798
1720817.29818269,834769.785763236
1720871.02419524,834591.492772294
1721024.76757056,834382.093707705
1721039.7413604,833963.563789014
1720854.67996808,833669.303192607
1720600.28627403,833351.807434422
1720430.62018664,833073.023623539
1720399.40726121,832716.556671709
1720314.25847361,832197.387073955
1720167.7379194,832011.552991783
1719877.24300793,831914.43182693
1719867.3687293,831911.112364267
1719863.97111889,831911.219416108
1719528.66946151,831919.247709488
1719297.63251746,831849.753011456
1718643.06315266,831664.398319908
1718490.91526079,831485.258471875
1718457.89592626,831323.627049606
1718395.89323831,830819.944630346
1718272.20298241,830277.613352202
1718156.36788386,829983.268269097
1717848.03804397,829541.860017374
1717742.71282749,829448.920898438
1717637.8123103,829356.24963674
1717593.74984571,829317.38236517
1717490.54773993,829278.568222229
1717224.1546511,829178.294034822
1716862.09835713,828977.158647145
1716738.61858026,828690.53031954
1716769.09366266,828310.807996875
1716868.90053437,828024.024586778
1716876.44033722,827838.046788734
1716159.97367168,827257.521000689
1715643.85815485,826901.574346011
1714804.01789104,826034.500177479
1714480.39779348,825732.577336909
1714226.21532326,825570.106618547
1713979.88875346,825554.848281849
1713679.73114146,825562.822282464
1713364.07221896,825532.146328723
1713086.84948736,825400.670812083
1712932.68459794,825176.105656174
1712909.32812067,824889.393045455
1712708.97680931,824688.115716579
1712531.77199368,824448.083319344
1712285.02422133,823952.392068267
1711899.61219288,823363.831370865
1711691.72221093,823193.553511082
