"","utm_x","utm_y"
"17918",446709.625823766,589823.235994969
"17919",446678.823472268,589823.260048562
"17920",446678.847305067,589853.770055574
"17921",446648.044966107,589853.794124298
"17922",446648.06898672,589884.525219838
"17923",446617.266660372,589884.549303703
"17924",446617.290696103,589915.28040075
"17925",446494.081433776,589915.376880198
"17926",446494.105526239,589946.10798249
"17927",446432.722514675,589946.156134185
"17928",446432.770758643,590007.618344558
"17929",446401.968479074,590007.642530617
"17930",446401.992616811,590038.373637467
"17931",446371.190349878,590038.397838678
"17932",446371.214502742,590069.128947039
"17933",446340.412248416,590069.153163401
"17934",446340.43641641,590099.884273286
"17935",446248.251286484,590099.956834978
"17936",446248.299535099,590161.197975897
"17937",446186.69509826,590161.246541058
"17938",446186.719339293,590191.977658004
"17939",446125.114925209,590192.026281301
"17940",446125.163466563,590253.488521026
"17941",446063.559102967,590253.537204971
"17942",446063.583403292,590284.268327749
"17943",446002.200660795,590284.316894413
"17944",446002.224990041,590315.048019973
"17945",445971.422831622,590315.072413042
"17946",445971.471521664,590376.534667485
"17947",445940.669389731,590376.559076979
"17948",445940.693575268,590407.069118609
"17949",445909.891455868,590407.093543263
"17950",445909.915831805,590437.82467369
"17951",445879.11372502,590437.849113516
"17952",445879.138116104,590468.580245468
"17953",445848.336021951,590468.604700466
"17954",445848.384835687,590530.066967723
"17955",445817.58276804,590530.091439155
"17956",445817.607190693,590560.822574451
"17957",445756.224676908,590560.871385273
"17958",445756.273669325,590622.444205382
"17959",445725.250042269,590622.468898682
"17960",445725.298715719,590683.599547758
"17961",445694.718309511,590683.623904607
"17962",445694.742793948,590714.35504632
"17963",445786.927161526,590714.281660662
"17964",445786.951605664,590745.01279887
"17965",445848.555548,590744.963824481
"17966",445848.580053461,590775.805504101
"17967",445879.382008793,590775.781036527
"17968",445879.43082007,590837.243306778
"17969",445910.232746367,590837.218850612
"17970",445910.403352897,591052.115709055
"17971",445879.601523763,591052.140174012
"17972",445879.625940153,591082.871311483
"17973",445848.824123664,591082.895791628
"17974",445848.848555218,591113.626930624
"17975",445818.046751366,591113.651425957
"17976",445818.095470183,591174.89261996
"17977",445787.293692763,591174.917131733
"17978",445787.318155909,591205.648274075
"17979",445756.737986564,591205.672624537
"17980",445756.835907037,591328.597201672
"17981",445725.812601573,591328.621924152
"17982",445725.837098868,591359.353070401
"17983",445695.256996036,591359.377454791
"17984",445695.281332052,591389.887515168
"17985",445664.479823248,591390.133178798
"17986",445664.528703137,591451.374390291
"17987",445633.727044441,591451.398982981
"17988",445633.751588425,591482.130134103
"17989",445602.949942365,591482.154741995
"17990",445603.023623672,591574.348200812
"17991",445633.825228008,591574.323589129
"17992",445633.849777079,591605.054741356
"17993",445695.452954135,591605.005557288
"17994",445695.477476656,591635.736707272
"17995",445726.057455319,591635.71231162
"17996",445726.081788965,591666.222373215
"17997",445757.104940545,591666.197636785
"17998",445757.129437774,591696.92878479
"17999",445787.709386412,591696.90441433
"18000",445787.75835705,591758.366708673
"18001",445818.559870439,591758.34217299
"18002",445818.657771271,591881.266759946
"18003",445787.856313543,591881.291300665
"18004",445787.905123181,591942.532510918
"18005",445757.325284964,591942.556891377
"18006",445757.398814687,592034.750343676
"18007",445726.375831198,592034.775095335
"18008",445726.449237933,592126.747466498
"18009",445695.869744894,592127.103513324
"18010",445695.943116111,592218.965346996
"18011",445665.141806256,592218.989957275
"18012",445665.16636808,592249.721114034
"18013",445634.365070899,592249.745739532
"18014",445634.389736328,592280.587441568
"18015",445603.58845185,592280.612082292
"18016",445603.637637569,592342.074402243
"18017",445542.035120532,592342.123730622
"18018",445542.133441495,592464.827296464
"18019",445572.934645032,592464.802620244
"18020",445572.983873863,592526.264946037
"18021",445603.785048269,592526.240281251
"18022",445603.834254328,592587.702605626
"18023",445634.635399608,592587.677952276
"18024",445634.708999499,592679.650349626
"18025",445665.510101806,592679.625706462
"18026",445665.608432928,592802.550351735
"18027",445696.409478235,592802.525717489
"18028",445696.458623544,592863.988039263
"18029",445727.038049649,592863.963593557
"18030",445727.062610369,592894.694753604
"18031",445696.483198103,592894.719200562
"18032",445696.630495281,593078.885086679
"18033",445665.829575347,593078.909732274
"18034",445665.977001723,593263.07563589
"18035",445635.176164119,593263.100303029
"18036",445635.200783072,593293.831470452
"18037",445604.399958145,593293.856152836
"18038",445604.498325222,593416.559742784
"18039",445573.697554739,593416.584444196
"18040",445573.746862428,593478.046787129
"18041",445542.946118584,593478.071505056
"18042",445542.970788293,593508.802678209
"18043",445512.391645141,593508.827233401
"18044",445512.108634381,593570.289850052
"18045",445481.307929861,593570.3145998
"18046",445481.357422985,593631.887496907
"18047",445450.889126581,593631.911995845
"18048",445450.938296809,593693.042721347
"18049",445420.1376455,593693.067503981
"18050",445420.187115484,593754.529864542
"18051",445389.386490807,593754.554663704
"18052",445389.411330709,593785.396389494
"18053",445358.499925211,593785.421293208
"18054",445358.524691374,593816.152476722
"18055",445327.724092126,593816.177306463
"18056",445327.798440171,593908.37086249
"18057",445296.997881545,593908.395710036
"18058",445297.022502333,593938.905809521
"18059",445266.222134814,593939.151760018
"18060",445266.246770737,593969.661861042
"18061",445235.446237383,593969.686739114
"18062",445235.471067069,594000.417929374
"18063",445204.8921329,594000.442643578
"18064",445204.941823848,594061.905027464
"18065",445174.141329862,594061.929937251
"18066",445174.166191227,594092.661130879
"18067",445143.365709937,594092.686055939
"18068",445143.390586553,594123.417251125
"18069",445081.789648057,594123.467145796
"18070",445081.814374712,594153.977256047
"18071",445051.013917412,594154.002225651
"18072",445051.063760867,594215.464625046
"18073",445020.263330237,594215.489611206
"18074",445020.288267864,594246.220812605
"18075",444989.709435672,594246.245634128
"18076",444989.734388457,594276.976837063
"18077",444958.933983226,594277.001853685
"18078",444958.958951271,594307.733058176
"18079",444897.358164883,594307.783135991
"18080",444897.383162164,594338.514343326
"18081",444866.582781035,594338.539404522
"18082",444866.632807413,594400.001822577
"18083",444835.832452928,594400.026900341
"18084",444835.882332338,594461.268234214
"18085",444805.082004435,594461.293328541
"18086",444805.107050084,594492.024541096
"18087",444743.728003385,594492.074593544
"18088",444743.778154269,594553.537024612
"18089",444712.756279631,594553.56234563
"18090",444712.781371092,594584.293562869
"18091",444651.402400271,594584.343706756
"18092",444651.452642795,594645.806147192
"18093",444620.652391056,594645.831333187
"18094",444620.677347394,594676.341467178
"18095",444589.877289201,594676.587756409
"18096",444589.902260707,594707.097891953
"18097",444559.102034241,594707.12310854
"18098",444559.127201975,594737.854333586
"18099",444497.748357448,594737.904629706
"18100",444497.798752543,594799.367085774
"18101",444466.776980069,594799.392529968
"18102",444466.852624709,594891.586220043
"18103",444606.007232809,594891.472178357
"18104",444651.653483864,594891.434832107
"18105",444651.628351607,594860.703609529
"18106",444682.428504281,594860.678428557
"18107",444682.403387304,594829.947207547
"18108",444712.981968742,594829.922222877
"18109",444717.282901585,594805.488479635
"18110",444726.584284017,594799.179873966
"18111",444743.978629021,594799.165672064
"18112",444743.966536844,594784.35278283
"18113",444743.953542602,594768.43445417
"18114",444764.450072566,594768.417726037
"18115",444774.532149259,594768.409499881
"18116",444774.507078016,594737.678283548
"18117",444805.307281486,594737.653163678
"18118",444805.282225518,594706.921948904
"18119",444843.616307311,594706.890705778
"18120",444866.882656573,594706.871753773
"18121",444866.868072505,594688.963637426
"18122",444866.832784474,594645.630418028
"18123",444897.633025923,594645.605344036
"18124",444897.608015763,594614.874133937
"18125",444928.408269919,594614.849075237
"18126",444928.383275028,594584.117866691
"18127",444959.183541897,594584.092823283
"18128",444959.158562274,594553.361616297
"18129",444989.95884182,594553.336588179
"18130",444989.933877464,594522.605382749
"18131",445020.512584882,594522.580549818
"18132",445020.48763569,594491.849345925
"18133",445051.287940648,594491.824348282
"18134",445051.263006719,594461.093145954
"18135",445082.063324384,594461.068163596
"18136",445082.013667593,594399.826850092
"18137",445112.814011822,594399.801884284
"18138",445112.789109692,594369.070685331
"18139",445143.58946663,594369.045734806
"18140",445143.539694168,594307.583340285
"18141",445174.340077761,594307.558406315
"18142",445174.26547061,594215.364820438
"18143",445205.065894849,594215.339904293
"18144",445204.991519923,594123.367412457
"18145",445235.570398623,594123.342693198
"18146",445235.545563813,594092.611501824
"18147",445266.346041298,594092.586618663
"18148",445266.321221737,594061.855428844
"18149",445433.729625998,594061.720434342
"18150",445481.703040015,594061.681825855
"18151",445481.727761899,594092.4130068
"18152",445543.439488296,594092.363389248
"18153",445543.464183467,594123.094567938
"18154",445605.065083798,594123.045092988
"18155",445605.089574828,594153.555181821
"18156",445635.890009229,594153.530464092
"18157",445635.939322098,594214.99281526
"18158",445666.739727287,594214.968109007
"18159",445666.764371657,594245.699283753
"18160",445697.564761623,594245.674590241
"18161",445697.589393291,594276.405763992
"18162",445728.168182575,594276.381260733
"18163",445728.217421976,594337.843606572
"18164",445759.239352702,594337.818759758
"18165",445759.263960232,594368.549931821
"18166",445820.643034414,594368.500809981
"18167",445820.618454733,594337.769640428
"18168",446035.999235242,594337.597719481
"18169",446036.023717201,594368.328880249
"18170",446066.82403615,594368.304349565
"18171",446066.872799853,594429.545581949
"18172",446036.072508755,594429.570115131
"18173",446036.096994492,594460.30127673
"18174",446005.518300855,594460.325648516
"18175",446005.493801242,594429.594485672
"18176",445913.092916651,594429.668210985
"18177",445913.068552917,594399.158132179
"18178",445882.268241654,594399.182734051
"18179",445882.292619263,594429.692814105
"18180",445820.692020723,594429.742062369
"18181",445820.716604197,594460.473232753
"18182",445759.33761337,594460.522362104
"18183",445759.313002043,594429.79118921
"18184",445697.71239343,594429.840549336
"18185",445697.687932667,594399.330461788
"18186",445666.887612571,594399.355161609
"18187",445666.838312393,594337.892809634
"18188",445636.037963095,594337.917520937
"18189",445636.013300939,594307.186344098
"18190",445605.212936396,594307.211068144
"18191",445605.188261537,594276.479890326
"18192",445574.387881761,594276.504627113
